date,user,indicator_type,indicator,label,tweetlink
2022-03-31 12:33:49,ecarlesi,url,https://clients-boursorama-id.com,#phishing,https://twitter.com/ecarlesi/status/1509509266708828166
2022-03-31 12:35:02,HeliosCert,ip,197.210.85.112,#malware,https://twitter.com/HeliosCert/status/1509509573908041731
2022-03-31 12:35:02,HeliosCert,sha256,0bd60941229332da6a701443d9488421392a94e7e8703a0e134fcb02890fc173,#malware,https://twitter.com/HeliosCert/status/1509509573908041731
2022-03-31 12:40:02,HeliosCert,ip,222.209.60.75,#malware,https://twitter.com/HeliosCert/status/1509510832933289984
2022-03-31 12:40:02,HeliosCert,sha256,226d207ed915375e5362832096d12408684fe8c8dd3cb4f2f240e076f5e4c902,#malware,https://twitter.com/HeliosCert/status/1509510832933289984
2022-03-31 12:58:41,harugasumi,url,https://www.lgminpc.cn/jp,#phishing,https://twitter.com/harugasumi/status/1509515524468011012
2022-03-31 13:02:44,harugasumi,url,https://www.co.jp.lcwhfjm.cn/jp,#phishing,https://twitter.com/harugasumi/status/1509516545147699202
2022-03-31 13:05:02,HeliosCert,sha256,8cf103a52d5fa7c972440169177bbbc420548f9466916d867940261d33d2d5f3,#malware,https://twitter.com/HeliosCert/status/1509517125093933063
2022-03-31 13:05:02,HeliosCert,ip,103.83.198.10,#malware,https://twitter.com/HeliosCert/status/1509517125093933063
2022-03-31 13:05:02,HeliosCert,sha256,f3a7df1555f7ec02be382dbfa740843a436e8d2b33402365d8f94c803d67adc1,#malware,https://twitter.com/HeliosCert/status/1509517122619203588
2022-03-31 13:05:02,HeliosCert,ip,171.43.76.230,#malware,https://twitter.com/HeliosCert/status/1509517122619203588
2022-03-31 13:08:28,phishunt_io,url,https://imperialvalleycbdfarmers.com/microsoft/,#phishing #scam,https://twitter.com/phishunt_io/status/1509517986184548354
2022-03-31 13:08:28,phishunt_io,ip,162.241.120.159,#phishing #scam,https://twitter.com/phishunt_io/status/1509517986184548354
2022-03-31 13:08:42,AP_Zenmashi,url,https://anzam.co.ip.tournid.club,#phishing,https://twitter.com/AP_Zenmashi/status/1509518044946911235
2022-03-31 13:10:09,AP_Zenmashi,url,https://anzam.co.ip.tacthood.club,#phishing,https://twitter.com/AP_Zenmashi/status/1509518413663961102
2022-03-31 13:16:50,Srujank48668412,sha256,f6b2c58f9846adcb295edd3c8a5beaec31fff3bc98f6503d04e95be3f9f072e8,,https://twitter.com/Srujank48668412/status/1509520095068192780
2022-03-31 13:18:18,ShadowChasing1,md5,1a536709554860fcc2c147374556205d,,https://twitter.com/ShadowChasing1/status/1509520460974723072
2022-03-31 13:18:18,ShadowChasing1,url,http://xjowihgnxcvb.naveicoipf.online/acms/07rrwrwk/securitytemplate3?securityid=cbvkoweoigwk,,https://twitter.com/ShadowChasing1/status/1509520460974723072
2022-03-31 13:20:11,ecarlesi,url,https://block-new-user.com/iioyds/,#phishing,https://twitter.com/ecarlesi/status/1509520934948024320
2022-03-31 13:20:51,ecarlesi,url,https://block-new-user.com/iioyds/login.php,#phishing,https://twitter.com/ecarlesi/status/1509521102917222408
2022-03-31 13:21:10,ecarlesi,url,http://supportameli.com,#phishing,https://twitter.com/ecarlesi/status/1509521186023219210
